path,filename,archive,market_start,market_end,complete,line_count,book_messages_total,in_window_book_messages,trade_count_window,snapshots,deltas,sequence_breaks,first_book_age,last_book_age,sampled_points,outcome,outcome_source,final_quote_proxy,final_trade_proxy,elapsed_seconds,fatal_error,raw_status,raw_leader,raw_leader_time,raw_pullback_time,raw_confirm_time,raw_entry_side,raw_up_ask_at_entry,raw_down_ask_at_entry,raw_entry_levels,sampled_status,sampled_leader,sampled_leader_time,sampled_pullback_time,sampled_confirm_time,sampled_entry_side,sampled_up_ask_at_entry,sampled_down_ask_at_entry,sampled_entry_levels,market_start_utc,market_end_utc,raw_flat_cash_budget,raw_flat_total_debit,raw_flat_principal,raw_flat_fee,raw_flat_shares,raw_flat_avg_price,raw_flat_effective_cost_per_share,raw_flat_worst_price,raw_flat_levels_used,raw_flat_fill_ratio,raw_flat_win,raw_flat_pnl,sampled_flat_cash_budget,sampled_flat_total_debit,sampled_flat_principal,sampled_flat_fee,sampled_flat_shares,sampled_flat_avg_price,sampled_flat_effective_cost_per_share,sampled_flat_worst_price,sampled_flat_levels_used,sampled_flat_fill_ratio,sampled_flat_win,sampled_flat_pnl
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786953900-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786953900-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786953900,1786954200,True,117924,116445,107834,1394,1514,114931,0,0.0,299.982,301,DOWN,quotes+trades,0.01,0.01,1.1380736827850342,,opposite_confirmed_first,UP,27.929,27.973,53.092,,,,,leader_confirm_too_soon_after_pullback,DOWN,54.0,62.0,101.0,,,,,2026-08-17T08:05:00+00:00,2026-08-17T08:10:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786954200-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786954200-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786954200,1786954500,True,122757,121330,113032,1337,1461,119869,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,1.2439429759979248,,leader_confirm_too_soon_after_pullback,DOWN,66.53,78.689,80.151,,,,,leader_confirm_too_soon_after_pullback,DOWN,67.0,79.0,81.0,,,,,2026-08-17T08:10:00+00:00,2026-08-17T08:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786954500-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786954500-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786954500,1786954800,True,121132,119507,111196,1533,1678,117829,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,1.175459861755371,,leader_confirm_too_soon_after_pullback,DOWN,68.243,68.245,68.391,,,,,leader_confirm_too_soon_after_pullback,DOWN,69.0,86.0,108.0,,,,,2026-08-17T08:15:00+00:00,2026-08-17T08:20:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786954800-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786954800-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786954800,1786955100,True,78673,77715,69457,859,978,76737,0,0.0,300.0,301,DOWN,quotes+trades,0.001,0.001,1.003570795059204,,no_pullback,DOWN,18.638,,,,,,,no_pullback,DOWN,19.0,,,,,,,2026-08-17T08:20:00+00:00,2026-08-17T08:25:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786955100-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786955100-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786955100,1786955400,True,150738,148450,139925,2184,2386,146064,0,0.0,299.985,301,DOWN,quotes+trades,0.01,0.01,1.3883068561553955,,leader_confirm_too_soon_after_pullback,UP,8.556,11.514,21.636,,,,,leader_confirm_too_soon_after_pullback,UP,9.0,12.0,22.0,,,,,2026-08-17T08:25:00+00:00,2026-08-17T08:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786955400-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786955400-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786955400,1786955700,True,120569,119068,110702,1446,1544,117524,0,0.0,299.981,301,UP,quotes+trades,0.99,0.99,1.2182397842407227,,leader_confirm_too_soon_after_pullback,UP,87.547,87.622,88.078,,,,,leader_confirm_too_soon_after_pullback,UP,89.0,199.0,228.0,,,,,2026-08-17T08:30:00+00:00,2026-08-17T08:35:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786955700-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786955700-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786955700,1786956000,True,84688,83701,75283,893,1003,82698,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,1.1179511547088623,,no_pullback,DOWN,65.732,,,,,,,no_pullback,DOWN,66.0,,,,,,,2026-08-17T08:35:00+00:00,2026-08-17T08:40:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786956000-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786956000-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786956000,1786956300,True,81110,80188,71857,808,945,79243,0,0.001,300.0,301,DOWN,quotes+trades,0.001,0.001,0.7383558750152588,,leader_confirm_too_soon_after_pullback,DOWN,31.194,31.283,31.381,,,,,no_pullback,DOWN,32.0,,,,,,,2026-08-17T08:40:00+00:00,2026-08-17T08:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786956300-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786956300-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786956300,1786956600,True,116828,115313,106740,1402,1565,113748,0,0.0,299.979,301,DOWN,quotes+trades,0.01,0.01,1.6002166271209717,,no_pullback,DOWN,183.751,,,,,,,no_pullback,DOWN,184.0,,,,,,,2026-08-17T08:45:00+00:00,2026-08-17T08:50:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786956600-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786956600-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786956600,1786956900,True,116951,115138,106905,1693,1892,113246,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,1.1191949844360352,,leader_confirm_too_soon_after_pullback,DOWN,36.413,36.498,36.591,,,,,leader_confirm_too_soon_after_pullback,DOWN,37.0,40.0,43.0,,,,,2026-08-17T08:50:00+00:00,2026-08-17T08:55:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786956900-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786956900-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786956900,1786957200,True,104475,102917,94744,1390,1610,101307,0,0.0,299.986,301,UP,quotes+trades,0.997,0.995,1.067964792251587,,leader_confirm_too_soon_after_pullback,UP,40.749,40.797,40.829,,,,,no_pullback,UP,41.0,,,,,,,2026-08-17T08:55:00+00:00,2026-08-17T09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786957200-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786957200-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786957200,1786957500,True,132234,130345,121371,1788,1953,128392,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,1.4592509269714355,,leader_confirm_too_soon_after_pullback,UP,45.894,96.541,113.288,,,,,leader_confirm_too_soon_after_pullback,UP,46.0,97.0,119.0,,,,,2026-08-17T09:00:00+00:00,2026-08-17T09:05:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786957500-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786957500-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786957500,1786957800,True,117070,115951,108118,1053,1167,114784,0,0.0,299.995,301,UP,quotes,0.99,,1.4129242897033691,,leader_confirm_too_soon_after_pullback,UP,195.143,195.152,198.168,,,,,leader_confirm_too_soon_after_pullback,UP,197.0,203.0,205.0,,,,,2026-08-17T09:05:00+00:00,2026-08-17T09:10:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786957800-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786957800-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786957800,1786958100,True,144437,142986,134490,1362,1488,141498,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,1.5707311630249023,,leader_confirm_too_soon_after_pullback,UP,136.4,136.736,138.618,,,,,trade,UP,139.0,149.0,202.0,UP,0.83,0.18000000000000005,"[[0.83,92.32],[0.84,101.8],[0.85,128.96],[0.86,210.3]]",2026-08-17T09:10:00+00:00,2026-08-17T09:15:00+00:00,,,,,,,,,,,,,300.0,300.00000000000006,296.73463877995647,3.2653612200435744,352.1277195115773,0.842690371526404,0.8519636012073074,0.86,4.0,1.0000000000000002,True,52.127719511577254
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786958100-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786958100-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786958100,1786958400,True,111576,110415,101702,1090,1203,109212,0,0.002,299.978,301,DOWN,quotes+trades,0.01,0.01,1.2447500228881836,,opposite_confirmed_first,UP,46.724,46.956,126.626,,,,,trade,DOWN,127.0,128.0,186.0,DOWN,0.04,0.97,"[[0.97,394.0]]",2026-08-17T09:15:00+00:00,2026-08-17T09:20:00+00:00,,,,,,,,,,,,,300.0,300.00000000000006,299.37132022752223,0.6286797724777973,308.63022703868273,0.97,0.972037,0.97,1.0,1.0000000000000002,True,8.630227038682676
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786958400-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786958400-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786958400,1786958700,True,113528,112427,104219,1028,1143,111284,0,0.0,299.982,301,DOWN,quotes+trades,0.01,0.01,1.4280507564544678,,trade,DOWN,65.218,66.07,182.503,DOWN,0.27,0.77,"[[0.77,5.0],[0.78,10.0],[0.79,5.0],[0.8,42.29],[0.81,5.0],[0.82,5.0],[0.83,5.0],[0.84,55.0],[0.85,155.0],[0.86,62.15],[0.87,138.7]]",trade,DOWN,66.0,67.0,183.0,DOWN,0.19,0.8200000000000001,"[[0.82,136.08],[0.83,87.88],[0.84,47.88],[0.85,66.67],[0.86,72.15]]",2026-08-17T09:20:00+00:00,2026-08-17T09:25:00+00:00,300.0,300.0,296.67441175304725,3.325588246952731,353.51288707246806,0.839218095300245,0.8486253570113889,0.87,11.0,1.0,True,53.51288707246806,300.0,300.00000000000006,296.5323925034661,3.4676074965339683,356.08871221333266,0.8327486447416891,0.8424866885987392,0.86,5.0,1.0000000000000002,True,56.0887122133326
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786958700-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786958700-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786958700,1786959000,True,87209,86200,78133,915,1038,85162,0,0.0,299.992,301,UP,quotes+trades,0.99,0.99,0.805955171585083,,leader_confirm_too_soon_after_pullback,UP,33.351,33.394,34.634,,,,,leader_confirm_too_soon_after_pullback,UP,35.0,64.0,65.0,,,,,2026-08-17T09:25:00+00:00,2026-08-17T09:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786959000-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786959000-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786959000,1786959300,True,89073,88030,79566,957,1063,86967,0,0.0,300.0,301,DOWN,quotes,0.001,,0.8513021469116211,,leader_confirm_too_soon_after_pullback,DOWN,31.318,31.411,62.909,,,,,leader_confirm_too_soon_after_pullback,DOWN,32.0,33.0,63.0,,,,,2026-08-17T09:30:00+00:00,2026-08-17T09:35:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786959300-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786959300-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786959300,1786959600,True,105741,104401,96201,1249,1388,103013,0,0.0,299.992,301,DOWN,quotes+trades,0.01,0.01,1.3967630863189697,,no_pullback,DOWN,133.271,,,,,,,no_pullback,DOWN,134.0,,,,,,,2026-08-17T09:35:00+00:00,2026-08-17T09:40:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786959600-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786959600-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786959600,1786959900,True,95314,94159,85653,1054,1191,92968,0,0.0,300.0,301,DOWN,quotes+trades,0.001,0.001,1.024735927581787,,leader_confirm_too_soon_after_pullback,DOWN,74.654,77.715,103.609,,,,,leader_confirm_too_soon_after_pullback,DOWN,75.0,78.0,104.0,,,,,2026-08-17T09:40:00+00:00,2026-08-17T09:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786959900-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786959900-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786959900,1786960200,True,115543,114142,106104,1338,1453,112689,0,0.0,299.996,301,DOWN,quotes+trades,0.01,0.01,1.5367820262908936,,no_pullback,DOWN,184.914,,,,,,,no_pullback,DOWN,185.0,,,,,,,2026-08-17T09:45:00+00:00,2026-08-17T09:50:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786960200-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786960200-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786960200,1786960500,True,89284,88139,79472,1024,1168,86971,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,1.1631789207458496,,no_pullback,UP,62.155,,,,,,,no_pullback,UP,63.0,,,,,,,2026-08-17T09:50:00+00:00,2026-08-17T09:55:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786960500-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786960500-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786960500,1786960800,True,121111,119668,111713,1340,1482,118186,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,1.5147998332977295,,leader_confirm_too_soon_after_pullback,DOWN,255.108,255.136,255.169,,,,,no_pullback,DOWN,256.0,,,,,,,2026-08-17T09:55:00+00:00,2026-08-17T10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786960800-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786960800-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786960800,1786961100,True,92415,91449,83461,922,989,90460,0,0.0,299.984,301,UP,quotes+trades,0.99,0.99,1.1801629066467285,,no_pullback,UP,156.937,,,,,,,no_pullback,UP,157.0,,,,,,,2026-08-17T10:00:00+00:00,2026-08-17T10:05:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786961100-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786961100-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786961100,1786961400,True,95138,94098,86207,998,1062,93036,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,0.8552870750427246,,leader_confirm_too_soon_after_pullback,DOWN,2.637,31.391,36.415,,,,,leader_confirm_too_soon_after_pullback,DOWN,3.0,32.0,37.0,,,,,2026-08-17T10:05:00+00:00,2026-08-17T10:10:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786961400-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786961400-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786961400,1786961700,True,88897,87886,79374,884,1042,86844,0,0.0,299.988,301,UP,quotes,0.99,,1.1539876461029053,,no_pullback,UP,47.781,,,,,,,no_pullback,UP,48.0,,,,,,,2026-08-17T10:10:00+00:00,2026-08-17T10:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786961700-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786961700-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786961700,1786962000,True,106928,105514,96718,1356,1480,104034,0,0.0,299.986,301,DOWN,quotes+trades,0.01,0.01,1.0405020713806152,,leader_confirm_too_soon_after_pullback,UP,60.601,61.029,61.128,,,,,leader_confirm_too_soon_after_pullback,UP,61.0,62.0,83.0,,,,,2026-08-17T10:15:00+00:00,2026-08-17T10:20:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786962000-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786962000-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786962000,1786962300,True,94369,93398,85195,913,1002,92396,0,0.002,299.985,301,UP,quotes,0.99,,0.8181979656219482,,leader_confirm_too_soon_after_pullback,UP,18.023,18.034,18.072,,,,,leader_confirm_too_soon_after_pullback,UP,19.0,32.0,48.0,,,,,2026-08-17T10:20:00+00:00,2026-08-17T10:25:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786962300-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786962300-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786962300,1786962600,True,86375,85249,77238,1054,1157,84092,0,0.0,300.0,301,UP,quotes,0.99,,0.8207361698150635,,leader_confirm_too_soon_after_pullback,UP,39.178,41.543,45.983,,,,,leader_confirm_too_soon_after_pullback,UP,40.0,42.0,46.0,,,,,2026-08-17T10:25:00+00:00,2026-08-17T10:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786962600-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786962600-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786962600,1786962900,True,97298,96256,87080,888,1083,95173,0,0.001,300.0,301,UP,quotes,0.999,,0.8027701377868652,,leader_confirm_too_soon_after_pullback,UP,0.601,0.616,0.659,,,,,no_pullback,UP,1.0,,,,,,,2026-08-17T10:30:00+00:00,2026-08-17T10:35:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786962900-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786962900-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786962900,1786963200,True,102622,101539,92791,939,1102,100437,0,0.0,299.982,301,UP,quotes+trades,0.999,0.999,1.3530349731445312,,no_pullback,UP,35.446,,,,,,,no_pullback,UP,36.0,,,,,,,2026-08-17T10:35:00+00:00,2026-08-17T10:40:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786963200-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786963200-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786963200,1786963500,True,136720,134645,125629,1889,2143,132502,0,0.0,299.983,301,UP,quotes,0.99,,1.2070260047912598,,leader_confirm_too_soon_after_pullback,DOWN,1.402,1.599,2.142,,,,,opposite_confirmed_first,DOWN,3.0,7.0,111.0,,,,,2026-08-17T10:40:00+00:00,2026-08-17T10:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786963500-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786963500-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786963500,1786963800,True,179297,176817,167059,2226,2593,174224,0,0.001,299.986,301,UP,quotes+trades,0.99,0.99,2.0801141262054443,,leader_confirm_too_early_in_market,UP,16.14,30.111,130.38,,,,,leader_confirm_too_early_in_market,UP,17.0,31.0,131.0,,,,,2026-08-17T10:45:00+00:00,2026-08-17T10:50:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786963800-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786963800-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786963800,1786964100,True,176323,173420,164444,2755,3053,170367,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,1.9843897819519043,,leader_confirm_too_soon_after_pullback,DOWN,63.131,130.124,146.63,,,,,leader_confirm_too_soon_after_pullback,DOWN,64.0,131.0,147.0,,,,,2026-08-17T10:50:00+00:00,2026-08-17T10:55:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786964100-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786964100-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786964100,1786964400,True,130239,128496,119991,1650,1815,126681,0,0.0,299.985,301,UP,quotes+trades,0.99,0.99,1.1596708297729492,,leader_confirm_too_soon_after_pullback,DOWN,8.722,12.701,15.3,,,,,leader_confirm_too_soon_after_pullback,DOWN,9.0,13.0,16.0,,,,,2026-08-17T10:55:00+00:00,2026-08-17T11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786964400-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786964400-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786964400,1786964700,True,170207,167453,157772,2542,2872,164581,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,1.6227779388427734,,leader_confirm_too_soon_after_pullback,DOWN,32.224,36.742,38.477,,,,,leader_confirm_too_soon_after_pullback,DOWN,33.0,37.0,39.0,,,,,2026-08-17T11:00:00+00:00,2026-08-17T11:05:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786964700-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786964700-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786964700,1786965000,True,129214,127707,119275,1384,1563,126144,0,0.0,299.986,301,DOWN,quotes+trades,0.01,0.01,1.337881088256836,,leader_confirm_too_soon_after_pullback,DOWN,97.502,97.546,97.681,,,,,leader_confirm_too_early_in_market,DOWN,98.0,103.0,151.0,,,,,2026-08-17T11:05:00+00:00,2026-08-17T11:10:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786965000-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786965000-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786965000,1786965300,True,137607,135860,127394,1649,1818,134042,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,1.5735421180725098,,opposite_confirmed_first,DOWN,24.971,27.715,156.107,,,,,opposite_confirmed_first,DOWN,25.0,28.0,157.0,,,,,2026-08-17T11:10:00+00:00,2026-08-17T11:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786965300-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786965300-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786965300,1786965600,True,162849,160173,150953,2532,2823,157350,0,0.0,299.987,301,DOWN,quotes+trades,0.01,0.01,1.5216782093048096,,leader_confirm_too_soon_after_pullback,DOWN,25.516,26.581,28.577,,,,,leader_confirm_too_soon_after_pullback,DOWN,26.0,27.0,29.0,,,,,2026-08-17T11:15:00+00:00,2026-08-17T11:20:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786965600-2026-08-17.txt.zst,polymarket-btc-updown-5m-1786965600-2026-08-17.txt.zst,polymarket-btc-5m_2026-08-17.zip,1786965600,1786965900,True,103586,102310,93525,1205,1312,100998,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,1.3904411792755127,,no_pullback,UP,48.964,,,,,,,no_pullback,UP,49.0,,,,,,,2026-08-17T11:20:00+00:00,2026-08-17T11:25:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
